-61.5234141823, 69.0507872813, 0.0000000000
-61.5234141823, 69.0507872813, 0.0000000000
-61.2315912282, 68.8577046129, 0.0000000000
-61.2315912282, 68.8577046129, 0.0000000000
-60.9676400260, 68.6537780635, 0.0000000000
-60.9676400260, 68.6537780635, 0.0000000000
-60.7316274873, 68.4435603220, 0.0000000000
-60.7316274873, 68.4435603220, 0.0000000000
-60.5225238148, 68.2312082194, 0.0000000000
-60.5225238148, 68.2312082194, 0.0000000000
-60.1658692621, 67.7977918668, 0.0000000000
-60.1658692621, 67.7977918668, 0.0000000000
-60.0262650984, 67.5972715279, 0.0000000000
-60.0262650984, 67.5972715279, 0.0000000000
-59.7889234468, 67.2031315294, 0.0000000000
-59.7889234468, 67.2031315294, 0.0000000000
-59.6964166729, 67.0268300760, 0.0000000000
-59.6964166729, 67.0268300760, 0.0000000000
-59.6151334504, 66.8588211793, 0.0000000000
-59.6151334504, 66.8588211793, 0.0000000000
-59.5435143989, 66.6989421566, 0.0000000000
-59.5435143989, 66.6989421566, 0.0000000000
-59.4802237911, 66.5469182855, 0.0000000000
-59.4802237911, 66.5469182855, 0.0000000000
-59.3487142963, 66.1910668148, 0.0000000000
-59.3487142963, 66.1910668148, 0.0000000000
-59.3069504653, 66.0640629258, 0.0000000000
-59.3069504653, 66.0640629258, 0.0000000000
-59.1657237360, 65.5635118535, 0.0000000000
-59.1657237360, 65.5635118535, 0.0000000000
-59.0590091544, 65.0724838153, 0.0000000000
-59.0590091544, 65.0724838153, 0.0000000000
-59.0449867494, 64.9964415687, 0.0000000000
-59.0449867494, 64.9964415687, 0.0000000000
-58.9812918524, 64.5967939349, 0.0000000000
-58.9812918524, 64.5967939349, 0.0000000000
-58.9734985625, 64.5397264110, 0.0000000000
-58.9734985625, 64.5397264110, 0.0000000000
-58.9267765918, 64.1343196113, 0.0000000000
-58.9267765918, 64.1343196113, 0.0000000000
-58.8910565343, 63.6805265247, 0.0000000000
-58.8910565343, 63.6805265247, 0.0000000000
-58.8713653216, 63.2392579058, 0.0000000000
-58.8713653216, 63.2392579058, 0.0000000000
-58.8650342322, 62.8266348818, 0.0000000000
-58.8650342322, 62.8266348818, 0.0000000000
-58.8693121521, 62.4135447166, 0.0000000000
-58.8693121521, 62.4135447166, 0.0000000000
-58.8830692061, 62.0053841244, 0.0000000000
-58.8830692061, 62.0053841244, 0.0000000000
-58.9057937500, 61.5928664157, 0.0000000000
-58.9057937500, 61.5928664157, 0.0000000000
-58.9040399402, 61.6200200192, 0.0000000000
-58.9040399402, 61.6200200192, 0.0000000000
-59.0165757666, 60.3874454294, 0.0000000000
-59.0165757666, 60.3874454294, 0.0000000000
-59.2414367983, 58.8200865947, 0.0000000000
